time,realization,experimentVersionNumber,lat,lon,t2m
1955-03-02,0,0001,50.1,12.34,271.37927
1955-04-02,0,0001,50.1,12.34,278.0503
1955-05-02,0,0001,50.1,12.34,282.7417
1955-06-02,0,0001,50.1,12.34,286.9541
1955-07-02,0,0001,50.1,12.34,289.41895
1955-08-02,0,0001,50.1,12.34,288.74097
1955-09-02,0,0001,50.1,12.34,285.43542
1955-10-02,0,0001,50.1,12.34,279.92786
1955-11-02,0,0001,50.1,12.34,274.73743
1955-12-02,0,0001,50.1,12.34,272.97388
1956-01-02,0,0001,50.1,12.34,269.97607
1956-02-02,0,0001,50.1,12.34,260.27393
1956-03-02,0,0001,50.1,12.34,273.26587
1956-04-02,0,0001,50.1,12.34,277.74927
1956-05-02,0,0001,50.1,12.34,284.6128
1956-06-02,0,0001,50.1,12.34,285.83325
1956-07-02,0,0001,50.1,12.34,289.42065
1956-08-02,0,0001,50.1,12.34,286.9973
1956-09-02,0,0001,50.1,12.34,286.12427
1956-10-02,0,0001,50.1,12.34,280.0442
1956-11-02,0,0001,50.1,12.34,273.5581
1956-12-02,0,0001,50.1,12.34,272.14917
1957-01-02,0,0001,50.1,12.34,269.53394
1957-02-02,0,0001,50.1,12.34,274.84717
1957-03-02,0,0001,50.1,12.34,277.93774
1957-04-02,0,0001,50.1,12.34,279.50635
1957-05-02,0,0001,50.1,12.34,281.8806
1957-06-02,0,0001,50.1,12.34,289.16064
1957-07-02,0,0001,50.1,12.34,290.12842
1957-08-02,0,0001,50.1,12.34,287.21753
1957-09-02,0,0001,50.1,12.34,283.88623
1957-10-02,0,0001,50.1,12.34,280.8186
1957-11-02,0,0001,50.1,12.34,276.12756
1957-12-02,0,0001,50.1,12.34,270.51904
1958-01-02,0,0001,50.1,12.34,269.82983
1958-02-02,0,0001,50.1,12.34,272.95776
1958-03-02,0,0001,50.1,12.34,269.3225
1958-04-02,0,0001,50.1,12.34,276.96094
1958-05-02,0,0001,50.1,12.34,286.1731
1958-06-02,0,0001,50.1,12.34,286.6289
1958-07-02,0,0001,50.1,12.34,289.52002
1958-08-02,0,0001,50.1,12.34,289.36572
1958-09-02,0,0001,50.1,12.34,286.4524
1958-10-02,0,0001,50.1,12.34,280.66626
1958-11-02,0,0001,50.1,12.34,276.63428
1958-12-02,0,0001,50.1,12.34,273.05322
1959-01-02,0,0001,50.1,12.34,270.65894
1959-02-02,0,0001,50.1,12.34,270.5349
1959-03-02,0,0001,50.1,12.34,277.78882
1959-04-02,0,0001,50.1,12.34,281.38623
1959-05-02,0,0001,50.1,12.34,285.16577
1959-06-02,0,0001,50.1,12.34,288.27954
1959-07-02,0,0001,50.1,12.34,291.30664
1959-08-02,0,0001,50.1,12.34,289.5791
1959-09-02,0,0001,50.1,12.34,285.70312
1959-10-02,0,0001,50.1,12.34,279.76404
1959-11-02,0,0001,50.1,12.34,274.979
1959-12-02,0,0001,50.1,12.34,273.87683
1960-01-02,0,0001,50.1,12.34,269.7749
1960-02-02,0,0001,50.1,12.34,269.99316
1960-03-02,0,0001,50.1,12.34,276.0232
1960-04-02,0,0001,50.1,12.34,279.61475
1960-05-02,0,0001,50.1,12.34,284.70825
1960-06-02,0,0001,50.1,12.34,288.6748
1960-07-02,0,0001,50.1,12.34,287.86914
1960-08-02,0,0001,50.1,12.34,288.57495
1960-09-02,0,0001,50.1,12.34,285.15918
1960-10-02,0,0001,50.1,12.34,280.85352
1960-11-02,0,0001,50.1,12.34,277.36316
1960-12-02,0,0001,50.1,12.34,271.90625
1961-01-02,0,0001,50.1,12.34,269.23096
1961-02-02,0,0001,50.1,12.34,274.79492
1961-03-02,0,0001,50.1,12.34,277.88867
1961-04-02,0,0001,50.1,12.34,283.65576
1961-05-02,0,0001,50.1,12.34,282.39648
1961-06-02,0,0001,50.1,12.34,288.11694
1961-07-02,0,0001,50.1,12.34,287.56177
1961-08-02,0,0001,50.1,12.34,288.1194
1961-09-02,0,0001,50.1,12.34,288.9253
1961-10-02,0,0001,50.1,12.34,282.6775
1961-11-02,0,0001,50.1,12.34,275.30908
1961-12-02,0,0001,50.1,12.34,270.3069
1962-01-02,0,0001,50.1,12.34,272.37134
1962-02-02,0,0001,50.1,12.34,270.5127
1962-03-02,0,0001,50.1,12.34,270.51953
1962-04-02,0,0001,50.1,12.34,280.50708
1962-05-02,0,0001,50.1,12.34,281.87378
1962-06-02,0,0001,50.1,12.34,286.17432
1962-07-02,0,0001,50.1,12.34,287.42212
1962-08-02,0,0001,50.1,12.34,289.2329
1962-09-02,0,0001,50.1,12.34,284.91455
1962-10-02,0,0001,50.1,12.34,280.9613
1962-11-02,0,0001,50.1,12.34,274.3108
1962-12-02,0,0001,50.1,12.34,265.88892
1963-01-02,0,0001,50.1,12.34,263.45728
1963-02-02,0,0001,50.1,12.34,265.0703
1963-03-02,0,0001,50.1,12.34,273.57935
1963-04-02,0,0001,50.1,12.34,280.6062
1963-05-02,0,0001,50.1,12.34,284.17834
1963-06-02,0,0001,50.1,12.34,287.9983
1963-07-02,0,0001,50.1,12.34,290.2456
1963-08-02,0,0001,50.1,12.34,288.52417
1963-09-02,0,0001,50.1,12.34,286.4463
1963-10-02,0,0001,50.1,12.34,280.16467
1963-11-02,0,0001,50.1,12.34,279.0525
1963-12-02,0,0001,50.1,12.34,268.34277
1964-01-02,0,0001,50.1,12.34,267.04468
1964-02-02,0,0001,50.1,12.34,269.76147
1964-03-02,0,0001,50.1,12.34,272.0044
1964-04-02,0,0001,50.1,12.34,280.5586
1964-05-02,0,0001,50.1,12.34,285.47266
1964-06-02,0,0001,50.1,12.34,289.65503
1964-07-02,0,0001,50.1,12.34,290.74097
1964-08-02,0,0001,50.1,12.34,288.44165
1964-09-02,0,0001,50.1,12.34,286.05615
1964-10-02,0,0001,50.1,12.34,279.4242
1964-11-02,0,0001,50.1,12.34,276.47632
1964-12-02,0,0001,50.1,12.34,270.57275
1965-01-02,0,0001,50.1,12.34,271.88892
1965-02-02,0,0001,50.1,12.34,268.6328
1965-03-02,0,0001,50.1,12.34,272.79468
1965-04-02,0,0001,50.1,12.34,278.86377
1965-05-02,0,0001,50.1,12.34,283.11572
1965-06-02,0,0001,50.1,12.34,287.69385
1965-07-02,0,0001,50.1,12.34,287.84058
1965-08-02,0,0001,50.1,12.34,287.3025
1965-09-02,0,0001,50.1,12.34,284.88672
1965-10-02,0,0001,50.1,12.34,279.90784
1965-11-02,0,0001,50.1,12.34,272.41504
1965-12-02,0,0001,50.1,12.34,273.5381
1966-01-02,0,0001,50.1,12.34,267.0581
1966-02-02,0,0001,50.1,12.34,276.766
1966-03-02,0,0001,50.1,12.34,274.71924
1966-04-02,0,0001,50.1,12.34,281.46802
1966-05-02,0,0001,50.1,12.34,284.89624
1966-06-02,0,0001,50.1,12.34,288.9209
1966-07-02,0,0001,50.1,12.34,288.1294
1966-08-02,0,0001,50.1,12.34,287.85474
1966-09-02,0,0001,50.1,12.34,285.313
1966-10-02,0,0001,50.1,12.34,283.53906
1966-11-02,0,0001,50.1,12.34,273.33533
1966-12-02,0,0001,50.1,12.34,272.32153
1967-01-02,0,0001,50.1,12.34,270.4995
1967-02-02,0,0001,50.1,12.34,273.48242
1967-03-02,0,0001,50.1,12.34,276.71875
1967-04-02,0,0001,50.1,12.34,278.57642
1967-05-02,0,0001,50.1,12.34,284.7788
1967-06-02,0,0001,50.1,12.34,286.90015
1967-07-02,0,0001,50.1,12.34,291.11133
1967-08-02,0,0001,50.1,12.34,288.73413
1967-09-02,0,0001,50.1,12.34,285.9242
1967-10-02,0,0001,50.1,12.34,283.65833
1967-11-02,0,0001,50.1,12.34,275.41174
1967-12-02,0,0001,50.1,12.34,270.5547
1968-01-02,0,0001,50.1,12.34,268.7307
1968-02-02,0,0001,50.1,12.34,271.43945
1968-03-02,0,0001,50.1,12.34,275.10767
1968-04-02,0,0001,50.1,12.34,280.46606
1968-05-02,0,0001,50.1,12.34,283.2754
1968-06-02,0,0001,50.1,12.34,288.01074
1968-07-02,0,0001,50.1,12.34,288.59888
1968-08-02,0,0001,50.1,12.34,288.47876
1968-09-02,0,0001,50.1,12.34,285.2312
1968-10-02,0,0001,50.1,12.34,281.88916
1968-11-02,0,0001,50.1,12.34,275.2671
1968-12-02,0,0001,50.1,12.34,269.7129
1969-01-02,0,0001,50.1,12.34,270.75952
1969-02-02,0,0001,50.1,12.34,268.76428
1969-03-02,0,0001,50.1,12.34,272.21826
1969-04-02,0,0001,50.1,12.34,278.68286
1969-05-02,0,0001,50.1,12.34,285.6504
1969-06-02,0,0001,50.1,12.34,286.82837
1969-07-02,0,0001,50.1,12.34,290.72534
1969-08-02,0,0001,50.1,12.34,288.7395
1969-09-02,0,0001,50.1,12.34,285.82812
1969-10-02,0,0001,50.1,12.34,281.93665
1969-11-02,0,0001,50.1,12.34,276.54797
1969-12-02,0,0001,50.1,12.34,265.81396
1970-01-02,0,0001,50.1,12.34,268.12402
1970-02-02,0,0001,50.1,12.34,270.36035
1970-03-02,0,0001,50.1,12.34,272.21362
1970-04-02,0,0001,50.1,12.34,276.66797
1970-05-02,0,0001,50.1,12.34,282.71118
1970-06-02,0,0001,50.1,12.34,288.80273
1970-07-02,0,0001,50.1,12.34,288.48096
1970-08-02,0,0001,50.1,12.34,288.719
1970-09-02,0,0001,50.1,12.34,285.45898
1970-10-02,0,0001,50.1,12.34,280.4054
1970-11-02,0,0001,50.1,12.34,277.417
1970-12-02,0,0001,50.1,12.34,271.45935
1971-01-02,0,0001,50.1,12.34,269.13416
1971-02-02,0,0001,50.1,12.34,272.38623
1971-03-02,0,0001,50.1,12.34,271.833
1971-04-02,0,0001,50.1,12.34,280.85303
1971-05-02,0,0001,50.1,12.34,285.92505
1971-06-02,0,0001,50.1,12.34,286.17236
1971-07-02,0,0001,50.1,12.34,290.39575
1971-08-02,0,0001,50.1,12.34,291.29053
1971-09-02,0,0001,50.1,12.34,284.06567
1971-10-02,0,0001,50.1,12.34,280.43506
1971-11-02,0,0001,50.1,12.34,274.62402
1971-12-02,0,0001,50.1,12.34,274.50952
1972-01-02,0,0001,50.1,12.34,268.557
1972-02-02,0,0001,50.1,12.34,272.88733
1972-03-02,0,0001,50.1,12.34,277.29126
1972-04-02,0,0001,50.1,12.34,279.1194
1972-05-02,0,0001,50.1,12.34,283.37354
1972-06-02,0,0001,50.1,12.34,287.0564
1972-07-02,0,0001,50.1,12.34,289.96777
1972-08-02,0,0001,50.1,12.34,288.15845
1972-09-02,0,0001,50.1,12.34,283.23218
1972-10-02,0,0001,50.1,12.34,278.09766
1972-11-02,0,0001,50.1,12.34,275.44836
1972-12-02,0,0001,50.1,12.34,272.11328
1973-01-02,0,0001,50.1,12.34,271.2732
1973-02-02,0,0001,50.1,12.34,271.11523
1973-03-02,0,0001,50.1,12.34,274.95386
1973-04-02,0,0001,50.1,12.34,276.5603
1973-05-02,0,0001,50.1,12.34,284.51294
1973-06-02,0,0001,50.1,12.34,287.6411
1973-07-02,0,0001,50.1,12.34,288.9756
1973-08-02,0,0001,50.1,12.34,290.0266
1973-09-02,0,0001,50.1,12.34,286.84277
1973-10-02,0,0001,50.1,12.34,278.98938
1973-11-02,0,0001,50.1,12.34,274.05005
1973-12-02,0,0001,50.1,12.34,269.8069
1974-01-02,0,0001,50.1,12.34,273.77124
1974-02-02,0,0001,50.1,12.34,274.21533
1974-03-02,0,0001,50.1,12.34,278.02368
1974-04-02,0,0001,50.1,12.34,279.63965
1974-05-02,0,0001,50.1,12.34,283.05273
1974-06-02,0,0001,50.1,12.34,286.0442
1974-07-02,0,0001,50.1,12.34,287.12036
1974-08-02,0,0001,50.1,12.34,289.69116
1974-09-02,0,0001,50.1,12.34,285.6609
1974-10-02,0,0001,50.1,12.34,276.6394
1974-11-02,0,0001,50.1,12.34,275.57178
1974-12-02,0,0001,50.1,12.34,275.27417
1975-01-02,0,0001,50.1,12.34,274.77368
1975-02-02,0,0001,50.1,12.34,272.11572
1975-03-02,0,0001,50.1,12.34,275.51245
1975-04-02,0,0001,50.1,12.34,278.3628
1975-05-02,0,0001,50.1,12.34,284.44995
1975-06-02,0,0001,50.1,12.34,286.78882
1975-07-02,0,0001,50.1,12.34,289.8916
1975-08-02,0,0001,50.1,12.34,290.22705
1975-09-02,0,0001,50.1,12.34,288.15527
1975-10-02,0,0001,50.1,12.34,279.77173
1975-11-02,0,0001,50.1,12.34,273.66016
1975-12-02,0,0001,50.1,12.34,272.18433
1976-01-02,0,0001,50.1,12.34,271.49072
1976-02-02,0,0001,50.1,12.34,271.1571
1976-03-02,0,0001,50.1,12.34,273.11597
1976-04-02,0,0001,50.1,12.34,278.73315
1976-05-02,0,0001,50.1,12.34,284.9358
1976-06-02,0,0001,50.1,12.34,288.86426
1976-07-02,0,0001,50.1,12.34,291.71216
1976-08-02,0,0001,50.1,12.34,287.8313
1976-09-02,0,0001,50.1,12.34,284.78906
1976-10-02,0,0001,50.1,12.34,281.5968
1976-11-02,0,0001,50.1,12.34,276.208
1976-12-02,0,0001,50.1,12.34,269.38916
1977-01-02,0,0001,50.1,12.34,271.07776
1977-02-02,0,0001,50.1,12.34,274.58618
1977-03-02,0,0001,50.1,12.34,278.33423
1977-04-02,0,0001,50.1,12.34,277.4485
1977-05-02,0,0001,50.1,12.34,283.75122
1977-06-02,0,0001,50.1,12.34,287.5923
1977-07-02,0,0001,50.1,12.34,288.50317
1977-08-02,0,0001,50.1,12.34,288.21802
1977-09-02,0,0001,50.1,12.34,283.6543
1977-10-02,0,0001,50.1,12.34,281.9198
1977-11-02,0,0001,50.1,12.34,275.98486
1977-12-02,0,0001,50.1,12.34,272.19897
1978-01-02,0,0001,50.1,12.34,271.11523
1978-02-02,0,0001,50.1,12.34,269.2212
1978-03-02,0,0001,50.1,12.34,275.9436
1978-04-02,0,0001,50.1,12.34,278.812
1978-05-02,0,0001,50.1,12.34,283.1499
1978-06-02,0,0001,50.1,12.34,286.57495
1978-07-02,0,0001,50.1,12.34,287.57178
1978-08-02,0,0001,50.1,12.34,287.09424
1978-09-02,0,0001,50.1,12.34,283.91553
1978-10-02,0,0001,50.1,12.34,280.3706
1978-11-02,0,0001,50.1,12.34,275.2179
1978-12-02,0,0001,50.1,12.34,272.46265
1979-01-02,0,0001,50.1,12.34,266.26892
1979-02-02,0,0001,50.1,12.34,270.33472
1979-03-02,0,0001,50.1,12.34,275.48242
1979-04-02,0,0001,50.1,12.34,277.9839
1979-05-02,0,0001,50.1,12.34,284.1765
1979-06-02,0,0001,50.1,12.34,289.54565
1979-07-02,0,0001,50.1,12.34,287.29248
1979-08-02,0,0001,50.1,12.34,288.08325
1979-09-02,0,0001,50.1,12.34,285.15967
1979-10-02,0,0001,50.1,12.34,280.14478
1979-11-02,0,0001,50.1,12.34,274.985
1979-12-02,0,0001,50.1,12.34,275.16138
1980-01-02,0,0001,50.1,12.34,267.81836
1980-02-02,0,0001,50.1,12.34,274.03955
1980-03-02,0,0001,50.1,12.34,275.31226
1980-04-02,0,0001,50.1,12.34,277.12622
1980-05-02,0,0001,50.1,12.34,282.07373
1980-06-02,0,0001,50.1,12.34,286.91602
1980-07-02,0,0001,50.1,12.34,286.88306
1980-08-02,0,0001,50.1,12.34,288.7351
1980-09-02,0,0001,50.1,12.34,286.03735
1980-10-02,0,0001,50.1,12.34,279.92993
1980-11-02,0,0001,50.1,12.34,274.19128
1980-12-02,0,0001,50.1,12.34,271.37354
1981-01-02,0,0001,50.1,12.34,268.3169
1981-02-02,0,0001,50.1,12.34,270.53467
1981-03-02,0,0001,50.1,12.34,278.46558
1981-04-02,0,0001,50.1,12.34,279.64868
1981-05-02,0,0001,50.1,12.34,284.91064
1981-06-02,0,0001,50.1,12.34,287.71875
1981-07-02,0,0001,50.1,12.34,288.43018
1981-08-02,0,0001,50.1,12.34,288.61353
1981-09-02,0,0001,50.1,12.34,286.3938
1981-10-02,0,0001,50.1,12.34,280.60425
1981-11-02,0,0001,50.1,12.34,275.75024
1981-12-02,0,0001,50.1,12.34,268.61975
1982-01-02,0,0001,50.1,12.34,267.98352
1982-02-02,0,0001,50.1,12.34,270.69824
1982-03-02,0,0001,50.1,12.34,276.04443
1982-04-02,0,0001,50.1,12.34,277.61548
1982-05-02,0,0001,50.1,12.34,284.5044
1982-06-02,0,0001,50.1,12.34,288.69434
1982-07-02,0,0001,50.1,12.34,291.15845
1982-08-02,0,0001,50.1,12.34,289.77124
1982-09-02,0,0001,50.1,12.34,288.86987
1982-10-02,0,0001,50.1,12.34,281.67944
1982-11-02,0,0001,50.1,12.34,277.28967
1982-12-02,0,0001,50.1,12.34,273.90247
1983-01-02,0,0001,50.1,12.34,274.58057
1983-02-02,0,0001,50.1,12.34,268.29663
1983-03-02,0,0001,50.1,12.34,275.9812
1983-04-02,0,0001,50.1,12.34,280.87207
1983-05-02,0,0001,50.1,12.34,283.88403
1983-06-02,0,0001,50.1,12.34,288.29834
1983-07-02,0,0001,50.1,12.34,292.70044
1983-08-02,0,0001,50.1,12.34,290.08228
1983-09-02,0,0001,50.1,12.34,286.10327
1983-10-02,0,0001,50.1,12.34,280.98755
1983-11-02,0,0001,50.1,12.34,274.7544
1983-12-02,0,0001,50.1,12.34,271.1504
1984-01-02,0,0001,50.1,12.34,271.61328
1984-02-02,0,0001,50.1,12.34,269.8943
1984-03-02,0,0001,50.1,12.34,273.30518
1984-04-02,0,0001,50.1,12.34,278.2146
1984-05-02,0,0001,50.1,12.34,282.92334
1984-06-02,0,0001,50.1,12.34,285.85107
1984-07-02,0,0001,50.1,12.34,287.57935
1984-08-02,0,0001,50.1,12.34,289.16504
1984-09-02,0,0001,50.1,12.34,284.36914
1984-10-02,0,0001,50.1,12.34,282.25818
1984-11-02,0,0001,50.1,12.34,276.29358
1984-12-02,0,0001,50.1,12.34,272.54736
1985-01-02,0,0001,50.1,12.34,265.63928
1985-02-02,0,0001,50.1,12.34,266.84082
1985-03-02,0,0001,50.1,12.34,274.78357
1985-04-02,0,0001,50.1,12.34,279.41895
1985-05-02,0,0001,50.1,12.34,285.7019
1985-06-02,0,0001,50.1,12.34,285.48267
1985-07-02,0,0001,50.1,12.34,289.84668
1985-08-02,0,0001,50.1,12.34,289.12573
1985-09-02,0,0001,50.1,12.34,285.73706
1985-10-02,0,0001,50.1,12.34,280.99915
1985-11-02,0,0001,50.1,12.34,272.4253
1985-12-02,0,0001,50.1,12.34,274.64355
1986-01-02,0,0001,50.1,12.34,270.73804
1986-02-02,0,0001,50.1,12.34,264.74426
1986-03-02,0,0001,50.1,12.34,274.9491
1986-04-02,0,0001,50.1,12.34,279.4297
1986-05-02,0,0001,50.1,12.34,286.9143
1986-06-02,0,0001,50.1,12.34,287.5852
1986-07-02,0,0001,50.1,12.34,289.0066
1986-08-02,0,0001,50.1,12.34,289.19165
1986-09-02,0,0001,50.1,12.34,283.7229
1986-10-02,0,0001,50.1,12.34,281.35583
1986-11-02,0,0001,50.1,12.34,276.71948
1986-12-02,0,0001,50.1,12.34,272.73486
1987-01-02,0,0001,50.1,12.34,265.33008
1987-02-02,0,0001,50.1,12.34,270.52625
1987-03-02,0,0001,50.1,12.34,269.27197
1987-04-02,0,0001,50.1,12.34,280.73828
1987-05-02,0,0001,50.1,12.34,282.0542
1987-06-02,0,0001,50.1,12.34,286.53687
1987-07-02,0,0001,50.1,12.34,289.26733
1987-08-02,0,0001,50.1,12.34,287.4248
1987-09-02,0,0001,50.1,12.34,287.10596
1987-10-02,0,0001,50.1,12.34,281.27417
1987-11-02,0,0001,50.1,12.34,276.31787
1987-12-02,0,0001,50.1,12.34,273.2727
1988-01-02,0,0001,50.1,12.34,274.28833
1988-02-02,0,0001,50.1,12.34,272.948
1988-03-02,0,0001,50.1,12.34,273.33032
1988-04-02,0,0001,50.1,12.34,279.969
1988-05-02,0,0001,50.1,12.34,286.37573
1988-06-02,0,0001,50.1,12.34,287.15234
1988-07-02,0,0001,50.1,12.34,289.58228
1988-08-02,0,0001,50.1,12.34,289.74854
1988-09-02,0,0001,50.1,12.34,285.43872
1988-10-02,0,0001,50.1,12.34,282.4131
1988-11-02,0,0001,50.1,12.34,273.62256
1988-12-02,0,0001,50.1,12.34,273.90894
1989-01-02,0,0001,50.1,12.34,273.6172
1989-02-02,0,0001,50.1,12.34,274.89502
1989-03-02,0,0001,50.1,12.34,278.49365
1989-04-02,0,0001,50.1,12.34,280.1687
1989-05-02,0,0001,50.1,12.34,285.53198
1989-06-02,0,0001,50.1,12.34,287.18433
1989-07-02,0,0001,50.1,12.34,289.8164
1989-08-02,0,0001,50.1,12.34,289.24292
1989-09-02,0,0001,50.1,12.34,286.72607
1989-10-02,0,0001,50.1,12.34,282.08887
1989-11-02,0,0001,50.1,12.34,273.91614
1989-12-02,0,0001,50.1,12.34,273.43945
1990-01-02,0,0001,50.1,12.34,273.015
1990-02-02,0,0001,50.1,12.34,276.29126
1990-03-02,0,0001,50.1,12.34,278.30566
1990-04-02,0,0001,50.1,12.34,279.03955
1990-05-02,0,0001,50.1,12.34,286.00317
1990-06-02,0,0001,50.1,12.34,287.6836
1990-07-02,0,0001,50.1,12.34,288.68823
1990-08-02,0,0001,50.1,12.34,290.8506
1990-09-02,0,0001,50.1,12.34,283.84082
1990-10-02,0,0001,50.1,12.34,281.5515
1990-11-02,0,0001,50.1,12.34,276.0923
1990-12-02,0,0001,50.1,12.34,270.99927
1991-01-02,0,0001,50.1,12.34,273.20288
1991-02-02,0,0001,50.1,12.34,268.50964
1991-03-02,0,0001,50.1,12.34,277.92017
1991-04-02,0,0001,50.1,12.34,278.60327
1991-05-02,0,0001,50.1,12.34,281.23828
1991-06-02,0,0001,50.1,12.34,285.94678
1991-07-02,0,0001,50.1,12.34,291.23682
1991-08-02,0,0001,50.1,12.34,289.89355
1991-09-02,0,0001,50.1,12.34,287.25244
1991-10-02,0,0001,50.1,12.34,280.0525
1991-11-02,0,0001,50.1,12.34,275.49768
1991-12-02,0,0001,50.1,12.34,271.489
1992-01-02,0,0001,50.1,12.34,272.13245
1992-02-02,0,0001,50.1,12.34,274.17407
1992-03-02,0,0001,50.1,12.34,276.04517
1992-04-02,0,0001,50.1,12.34,279.2837
1992-05-02,0,0001,50.1,12.34,286.1411
1992-06-02,0,0001,50.1,12.34,289.11035
1992-07-02,0,0001,50.1,12.34,290.78198
1992-08-02,0,0001,50.1,12.34,292.2837
1992-09-02,0,0001,50.1,12.34,285.58032
1992-10-02,0,0001,50.1,12.34,279.0271
1992-11-02,0,0001,50.1,12.34,276.72876
1992-12-02,0,0001,50.1,12.34,271.91382
1993-01-02,0,0001,50.1,12.34,272.8457
1993-02-02,0,0001,50.1,12.34,269.22302
1993-03-02,0,0001,50.1,12.34,274.47192
1993-04-02,0,0001,50.1,12.34,281.82812
1993-05-02,0,0001,50.1,12.34,287.18286
1993-06-02,0,0001,50.1,12.34,287.7329
1993-07-02,0,0001,50.1,12.34,288.21313
1993-08-02,0,0001,50.1,12.34,288.54517
1993-09-02,0,0001,50.1,12.34,284.83203
1993-10-02,0,0001,50.1,12.34,280.0254
1993-11-02,0,0001,50.1,12.34,271.87463
1993-12-02,0,0001,50.1,12.34,274.19946
1994-01-02,0,0001,50.1,12.34,274.1582
1994-02-02,0,0001,50.1,12.34,270.75464
1994-03-02,0,0001,50.1,12.34,277.91772
1994-04-02,0,0001,50.1,12.34,279.5691
1994-05-02,0,0001,50.1,12.34,284.71753
1994-06-02,0,0001,50.1,12.34,288.2527
1994-07-02,0,0001,50.1,12.34,293.57764
1994-08-02,0,0001,50.1,12.34,290.37476
1994-09-02,0,0001,50.1,12.34,285.7417
1994-10-02,0,0001,50.1,12.34,279.45386
1994-11-02,0,0001,50.1,12.34,278.6062
1994-12-02,0,0001,50.1,12.34,274.71753
1995-01-02,0,0001,50.1,12.34,270.25928
1995-02-02,0,0001,50.1,12.34,275.6255
1995-03-02,0,0001,50.1,12.34,274.7898
1995-04-02,0,0001,50.1,12.34,280.49146
1995-05-02,0,0001,50.1,12.34,284.28394
1995-06-02,0,0001,50.1,12.34,285.98022
1995-07-02,0,0001,50.1,12.34,292.15552
1995-08-02,0,0001,50.1,12.34,289.89697
1995-09-02,0,0001,50.1,12.34,284.50732
1995-10-02,0,0001,50.1,12.34,283.49182
1995-11-02,0,0001,50.1,12.34,273.36987
1995-12-02,0,0001,50.1,12.34,269.7107
1996-01-02,0,0001,50.1,12.34,267.90198
1996-02-02,0,0001,50.1,12.34,268.6814
1996-03-02,0,0001,50.1,12.34,271.9275
1996-04-02,0,0001,50.1,12.34,279.35156
1996-05-02,0,0001,50.1,12.34,283.4585
1996-06-02,0,0001,50.1,12.34,287.79248
